DATA_DESCRIPT   = S&P 500
INPUT_FEATURES  = 5
OUTPUT_FEATURES = 1
TRAIN_RECORDS   = 14687
DATA_ROWS       = 14687	  % 30 years
CODEC_FORMAT    = 1		  % time series
0.19	0.08	0.05	0.1	-0.05	0.06
0.08	0.05	0.1	-0.05	0.06	-0.33
0.05	0.1	-0.05	0.06	-0.33	-0.09
0.1	-0.05	0.06	-0.33	-0.09	0.05 
-0.05	0.06	-0.33	-0.09	0.05	0.14
0.06	-0.33	-0.09	0.05	0.14	-0.01
-0.33	-0.09	0.05	0.14	-0.01	0.02
-0.09	0.05	0.14	-0.01	0.02	0.03
0.05	0.14	-0.01	0.02	0.03	0.02
0.14	-0.01	0.02	0.03	0.02	-0.06
-0.01	0.02	0.03	0.02	-0.06	-0.12
0.02	0.03	0.02	-0.06	-0.12	-0.01
0.03	0.02	-0.06	-0.12	-0.01	0.09
0.02	-0.06	-0.12	-0.01	0.09	0.2
-0.06	-0.12	-0.01	0.09	0.2	0.03
-0.12	-0.01	0.09	0.2	0.03	0
-0.01	0.09	0.2	0.03	0	0.18
0.09	0.2	0.03	0	0.18	0.06
0.2	0.03	0	0.18	0.06	0.03
0.03	0	0.18	0.06	0.03	-0.09
0	0.18	0.06	0.03	-0.09	-0.02
0.18	0.06	0.03	-0.09	-0.02	0.07
0.06	0.03	-0.09	-0.02	0.07	-0.04
0.03	-0.09	-0.02	0.07	-0.04	-0.18
-0.09	-0.02	0.07	-0.04	-0.18	0
-0.02	0.07	-0.04	-0.18	0	-0.07
0.07	-0.04	-0.18	0	-0.07	0.16
-0.04	-0.18	0	-0.07	0.16	0.05
-0.18	0	-0.07	0.16	0.05	-0.03
0	-0.07	0.16	0.05	-0.03	0.04
-0.07	0.16	0.05	-0.03	0.04	0.07
0.16	0.05	-0.03	0.04	0.07	0
0.05	-0.03	0.04	0.07	0	-0.06
-0.03	0.04	0.07	0	-0.06	0.02
0.04	0.07	0	-0.06	0.02	-0.01
0.07	0	-0.06	0.02	-0.01	0.06
0	-0.06	0.02	-0.01	0.06	0.03
-0.06	0.02	-0.01	0.06	0.03	-0.12
0.02	-0.01	0.06	0.03	-0.12	-0.01
-0.01	0.06	0.03	-0.12	-0.01	-0.12
0.06	0.03	-0.12	-0.01	-0.12	0.02
0.03	-0.12	-0.01	-0.12	0.02	0.03
-0.12	-0.01	-0.12	0.02	0.03	0.13
-0.01	-0.12	0.02	0.03	0.13	0.2
-0.12	0.02	0.03	0.13	0.2	0.04
0.02	0.03	0.13	0.2	0.04	-0.04
0.03	0.13	0.2	0.04	-0.04	-0.01
0.13	0.2	0.04	-0.04	-0.01	0.01
0.2	0.04	-0.04	-0.01	0.01	0.1
0.04	-0.04	-0.01	0.01	0.1	0.01
-0.04	-0.01	0.01	0.1	0.01	0
-0.01	0.01	0.1	0.01	0	-0.1
0.01	0.1	0.01	0	-0.1	0.07
0.1	0.01	0	-0.1	0.07	-0.09
0.01	0	-0.1	0.07	-0.09	-0.14
0	-0.1	0.07	-0.09	-0.14	-0.01
-0.1	0.07	-0.09	-0.14	-0.01	0.24
0.07	-0.09	-0.14	-0.01	0.24	0.02
-0.09	-0.14	-0.01	0.24	0.02	0.08
-0.14	-0.01	0.24	0.02	0.08	0.15
-0.01	0.24	0.02	0.08	0.15	0.07
0.24	0.02	0.08	0.15	0.07	-0.1
0.02	0.08	0.15	0.07	-0.1	0.19
0.08	0.15	0.07	-0.1	0.19	0.04
0.15	0.07	-0.1	0.19	0.04	-0.02
0.07	-0.1	0.19	0.04	-0.02	-0.08
-0.1	0.19	0.04	-0.02	-0.08	0.15
0.19	0.04	-0.02	-0.08	0.15	0.02
0.04	-0.02	-0.08	0.15	0.02	-0.12
-0.02	-0.08	0.15	0.02	-0.12	0.03
-0.08	0.15	0.02	-0.12	0.03	-0.13
0.15	0.02	-0.12	0.03	-0.13	0
0.02	-0.12	0.03	-0.13	0	-0.07
-0.12	0.03	-0.13	0	-0.07	0.1
0.03	-0.13	0	-0.07	0.1	0.1
-0.13	0	-0.07	0.1	0.1	0.26
0	-0.07	0.1	0.1	0.26	-0.11
-0.07	0.1	0.1	0.26	-0.11	0.16
0.1	0.1	0.26	-0.11	0.16	-0.15
0.1	0.26	-0.11	0.16	-0.15	0.1
0.26	-0.11	0.16	-0.15	0.1	0.05
-0.11	0.16	-0.15	0.1	0.05	0
0.16	-0.15	0.1	0.05	0	0.02
-0.15	0.1	0.05	0	0.02	0
0.1	0.05	0	0.02	0	-0.11
0.05	0	0.02	0	-0.11	0.08
0	0.02	0	-0.11	0.08	0.18
0.02	0	-0.11	0.08	0.18	0.08
0	-0.11	0.08	0.18	0.08	0.04
-0.11	0.08	0.18	0.08	0.04	0.12
0.08	0.18	0.08	0.04	0.12	-0.08
0.18	0.08	0.04	0.12	-0.08	0.11
0.08	0.04	0.12	-0.08	0.11	-0.02
0.04	0.12	-0.08	0.11	-0.02	0
0.12	-0.08	0.11	-0.02	0	-0.02
-0.08	0.11	-0.02	0	-0.02	0.05
0.11	-0.02	0	-0.02	0.05	0.06
-0.02	0	-0.02	0.05	0.06	-0.01
0	-0.02	0.05	0.06	-0.01	0.02
-0.02	0.05	0.06	-0.01	0.02	-0.19
0.05	0.06	-0.01	0.02	-0.19	0.28
0.06	-0.01	0.02	-0.19	0.28	0.05
-0.01	0.02	-0.19	0.28	0.05	0.21
0.02	-0.19	0.28	0.05	0.21	0.12
-0.19	0.28	0.05	0.21	0.12	0.14
0.28	0.05	0.21	0.12	0.14	-0.15
0.05	0.21	0.12	0.14	-0.15	-0.27
0.21	0.12	0.14	-0.15	-0.27	-0.05
0.12	0.14	-0.15	-0.27	-0.05	0.04
0.14	-0.15	-0.27	-0.05	0.04	-0.05
-0.15	-0.27	-0.05	0.04	-0.05	-0.09
-0.27	-0.05	0.04	-0.05	-0.09	0.17
-0.05	0.04	-0.05	-0.09	0.17	0.16
0.04	-0.05	-0.09	0.17	0.16	-0.02
-0.05	-0.09	0.17	0.16	-0.02	-1.03
-0.09	0.17	0.16	-0.02	-1.03	-0.2
0.17	0.16	-0.02	-1.03	-0.2	0.2
0.16	-0.02	-1.03	-0.2	0.2	-0.67
-0.02	-1.03	-0.2	0.2	-0.67	0.25
-1.03	-0.2	0.2	-0.67	0.25	-0.05
-0.2	0.2	-0.67	0.25	-0.05	0.17
0.2	-0.67	0.25	-0.05	0.17	0.1
-0.67	0.25	-0.05	0.17	0.1	-0.24
0.25	-0.05	0.17	0.1	-0.24	-0.08
-0.05	0.17	0.1	-0.24	-0.08	-0.27
0.17	0.1	-0.24	-0.08	-0.27	-0.45
0.1	-0.24	-0.08	-0.27	-0.45	-0.18
-0.24	-0.08	-0.27	-0.45	-0.18	0.18
-0.08	-0.27	-0.45	-0.18	0.18	-0.19
-0.27	-0.45	-0.18	0.18	-0.19	0.38
